timestamp,pm25,pm10,NO (ug/m3),no2,NOx (ppb),NH3 (ug/m3),so2,co,o3,AT (degC),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),latitude,longitude,station
2024-01-07 00:00:00,212.5,309.5,19.425,7.15,19.625,12.55,23.575,2.025,8.65,6.75,80.475,0.3,188.0,5.6,992.575,0.1,28.5601,77.1835,RK_Puram
2024-01-07 01:00:00,192.25,293.25,25.0,7.675,24.5,11.15,24.275,1.925,9.15,6.475,81.725,0.3,197.0,5.7,992.75,0.1,28.5601,77.1835,RK_Puram
2024-01-07 02:00:00,183.5,305.0,21.65,8.5,22.2,8.9,20.8,1.65,9.8,6.875,82.55,0.3,184.5,5.575,992.55,0.1,28.5601,77.1835,RK_Puram
2024-01-07 03:00:00,160.25,271.5,13.675,7.7,15.225,7.375,18.875,1.375,10.95,7.65,82.35,0.3,158.25,5.15,992.35,0.1,28.5601,77.1835,RK_Puram
2024-01-07 04:00:00,142.75,219.25,3.225,3.675,4.6,6.15,16.325,0.75,19.2,7.9,80.8,0.3,168.0,5.175,992.125,0.1,28.5601,77.1835,RK_Puram
2024-01-07 05:00:00,125.0,177.75,2.825,1.025,2.875,6.025,14.125,0.7,27.925,7.9,78.675,0.3,172.5,5.199999999999999,992.0,0.1,28.5601,77.1835,RK_Puram
2024-01-07 06:00:00,128.0,187.75,3.1,0.6000000000000001,2.85,5.95,13.3,0.725,32.45,7.75,76.85000000000001,0.325,193.75,5.275,992.025,0.1,28.5601,77.1835,RK_Puram
2024-01-07 07:00:00,131.0,195.25,3.35,3.5,4.6,6.85,11.6,0.8500000000000001,23.075,7.775,76.45,0.35,186.75,10.175,992.025,0.1,28.5601,77.1835,RK_Puram
2024-01-07 08:00:00,143.0,210.5,3.7,4.9750000000000005,5.675,8.95,16.05,0.9,24.725,8.475,74.025,0.4,193.25,34.125,991.95,0.1,28.5601,77.1835,RK_Puram
2024-01-07 09:00:00,153.25,235.75,3.35,1.975,3.8,8.1,13.3,0.8,39.925,9.575,71.0,0.5,181.25,62.150000000000006,991.9,0.1,28.5601,77.1835,RK_Puram
2024-01-07 10:00:00,159.5,245.25,3.15,1.125,3.175,7.4,12.15,0.8,47.825,10.875,67.5,0.6,183.0,118.475,991.85,0.175,28.5601,77.1835,RK_Puram
2024-01-07 11:00:00,170.0,270.25,3.5250000000000004,2.225,4.075,5.475,11.675,0.925,60.35,12.8,61.4,0.85,153.5,207.125,991.8,0.325,28.5601,77.1835,RK_Puram
2024-01-07 12:00:00,177.75,255.75,3.775,2.9,4.65,5.6,10.75,1.0,78.725,15.55,52.175,0.775,190.25,256.6,991.8,0.275,28.5601,77.1835,RK_Puram
2024-01-07 13:00:00,172.5,262.75,3.325,3.425,4.55,5.85,11.925,1.0,97.975,16.8,48.025,0.825,193.25,232.275,991.8,0.5,28.5601,77.1835,RK_Puram
2024-01-07 14:00:00,165.5,260.25,3.625,5.325,5.75,5.75,11.6,0.9,102.875,16.8,47.45,0.7,198.5,130.025,991.8,0.225,28.5601,77.1835,RK_Puram
2024-01-07 15:00:00,158.0,265.0,3.45,5.8,5.925,6.125,9.8,0.95,106.95,16.375,49.225,0.475,201.5,64.55,991.8,0.2,28.5601,77.1835,RK_Puram
2024-01-07 16:00:00,165.75,276.25,3.1,6.875,6.2,6.7,10.225,1.225,101.925,15.225,53.575,0.35,195.75,32.775,991.85,0.2,28.5601,77.1835,RK_Puram
2024-01-07 17:00:00,198.25,323.25,3.725,9.85,8.275,7.275,13.45,1.55,35.35,12.95,65.875,0.35,172.5,9.55,991.875,0.075,28.5601,77.1835,RK_Puram
2024-01-07 18:00:00,237.25,388.25,6.85,10.375,11.1,7.949999999999999,15.875,2.05,12.425,10.95,72.9,0.325,170.75,5.475,991.975,0.0,28.5601,77.1835,RK_Puram
2024-01-07 19:00:00,259.75,374.25,12.975,11.775,16.825,7.025,20.525,2.0,11.75,10.75,75.575,0.3,181.25,5.2,991.9,0.0,28.5601,77.1835,RK_Puram
2024-01-07 20:00:00,227.5,355.5,5.55,8.425,9.0,7.125,21.875,1.8,10.2,11.225,76.125,0.35,179.0,5.15,991.9,0.0,28.5601,77.1835,RK_Puram
2024-01-07 21:00:00,230.75,377.0,7.324999999999999,7.225,9.825,7.425,22.125,1.85,9.425,10.925,76.60000000000001,0.325,161.0,5.199999999999999,991.9,0.025,28.5601,77.1835,RK_Puram
2024-01-07 22:00:00,224.25,365.25,6.525,7.05,9.025,7.325,21.225,1.675,9.25,10.075,77.45,0.3,158.0,5.325,992.0,0.0,28.5601,77.1835,RK_Puram
2024-01-07 23:00:00,221.25,345.0,11.175,8.2,13.475,7.9,20.15,1.775,9.75,9.525,78.675,0.3,174.0,5.6,992.15,0.0,28.5601,77.1835,RK_Puram
2024-01-08 00:00:00,237.0,357.75,7.875,7.325,10.375,9.875,22.4,1.825,9.275,8.2,80.425,0.3,173.0,5.65,992.475,0.0,28.5601,77.1835,RK_Puram
2024-01-08 01:00:00,224.75,335.25,10.475,4.1,10.75,8.35,25.05,1.875,9.35,7.525,81.875,0.3,151.5,5.65,993.65,0.0,28.5601,77.1835,RK_Puram
2024-01-08 02:00:00,187.25,310.0,12.5,2.8,11.7,5.8,22.8,1.75,9.375,7.025,82.7,0.3,175.25,5.625,995.025,0.0,28.5601,77.1835,RK_Puram
2024-01-08 03:00:00,182.5,280.25,13.05,1.425,11.4,5.25,23.125,1.75,11.5,6.475,83.05,0.3,178.75,5.375,996.825,0.0,28.5601,77.1835,RK_Puram
2024-01-08 04:00:00,172.75,245.5,12.65,0.55,10.675,4.575,24.325,1.8,9.975,6.2,83.55,0.3,172.5,5.325,1000.375,0.0,28.5601,77.1835,RK_Puram
2024-01-08 05:00:00,170.0,283.5,13.366666666666667,0.8333333333333334,11.375,4.875,26.025,1.725,10.7,6.6,84.25,0.3,161.25,5.2,1002.125,0.0,28.5601,77.1835,RK_Puram
2024-01-08 06:00:00,182.75,324.25,7.35,2.975,7.575,5.3,26.65,1.25,9.975,7.775,84.6,0.3,165.75,5.300000000000001,996.5,0.0,28.5601,77.1835,RK_Puram
2024-01-08 07:00:00,190.0,363.75,7.949999999999999,6.475,9.925,6.575,22.1,0.975,10.0,8.350000000000001,84.125,0.3,176.25,8.25,993.725,0.0,28.5601,77.1835,RK_Puram
2024-01-08 08:00:00,210.25,372.75,6.166666666666667,8.025,7.075,8.45,22.825,1.175,10.4,8.675,83.525,0.3,182.0,18.525,993.175,0.0,28.5601,77.1835,RK_Puram
2024-01-08 09:00:00,234.5,387.0,13.85,13.8,18.65,7.25,24.2,1.175,11.7,9.2,82.45,0.375,211.0,34.2,992.65,0.0,28.5601,77.1835,RK_Puram
2024-01-08 10:00:00,265.0,431.25,14.425,33.325,29.5,21.275,23.525,1.3,13.65,9.7,80.725,0.5,174.0,53.8,992.35,0.575,28.5601,77.1835,RK_Puram
2024-01-08 11:00:00,281.0,452.5,11.366666666666664,20.1,16.474999999999998,11.275,23.875,1.35,16.675,10.575,78.175,0.6,204.0,77.225,992.025,0.975,28.5601,77.1835,RK_Puram
2024-01-08 12:00:00,285.0,446.0,5.775,14.425,12.375,9.0,25.725,1.4,22.825,11.525,74.325,0.55,179.75,100.225,991.9,1.125,28.5601,77.1835,RK_Puram
2024-01-08 13:00:00,292.75,460.25,6.175,11.55,11.175,8.6,26.4,1.5,28.15,12.8,70.275,0.425,212.5,115.3,991.8,1.225,28.5601,77.1835,RK_Puram
2024-01-08 14:00:00,310.25,480.0,6.75,14.125,13.05,8.625,27.45,1.55,38.125,14.35,64.4,0.775,147.0,118.425,991.8,1.35,28.5601,77.1835,RK_Puram
2024-01-08 15:00:00,323.5,512.75,4.925,16.8,12.95,8.325,23.2,1.5750000000000002,41.5,15.05,61.35,0.575,148.5,65.75,991.85,1.45,28.5601,77.1835,RK_Puram
2024-01-08 16:00:00,340.5,504.25,19.5,110.475,74.65,35.45,22.6,1.9,30.275,14.35,63.8,0.325,167.25,31.575000000000003,991.825,1.4,28.5601,77.1835,RK_Puram
2024-01-08 17:00:00,367.25,558.5,32.3,127.7,94.25,38.25,25.85,2.2,13.0,12.35,69.57499999999999,0.3,160.0,9.175,991.975,1.4,28.5601,77.1835,RK_Puram
2024-01-08 18:00:00,389.75,633.25,75.15,104.575,116.9,41.025,33.45,,10.05,10.475,75.8,0.3,180.5,5.35,992.45,1.4,28.5601,77.1835,RK_Puram
2024-01-08 19:00:00,447.25,695.75,116.475,45.7,119.25,28.125,58.225,,15.475,9.4,78.65,0.3,216.5,5.35,993.45,1.4,28.5601,77.1835,RK_Puram
2024-01-08 20:00:00,547.25,782.25,36.975,22.925,42.325,13.525,46.35,2.1,9.425,8.775,80.75,0.3,191.0,5.325,993.825,1.375,28.5601,77.1835,RK_Puram
2024-01-08 21:00:00,326.75,564.25,19.25,17.475,25.025,13.225,36.3,2.0,9.45,8.525,82.6,0.325,180.0,5.225,994.175,1.225,28.5601,77.1835,RK_Puram
2024-01-08 22:00:00,260.75,479.0,14.725,17.775,21.475,14.2,36.375,2.1,9.275,8.875,83.375,0.425,195.75,5.325,993.325,1.175,28.5601,77.1835,RK_Puram
2024-01-08 23:00:00,269.0,485.75,11.15,18.825,19.125,14.85,29.75,1.725,9.125,8.5,84.1,0.375,203.0,5.525,993.45,1.0750000000000002,28.5601,77.1835,RK_Puram
2024-01-09 00:00:00,268.5,477.75,14.4,23.9,24.45,19.5,24.875,1.975,9.425,8.25,84.875,0.35,189.75,5.574999999999999,993.675,0.875,28.5601,77.1835,RK_Puram
2024-01-09 01:00:00,287.25,502.0,12.225,21.7,21.5,19.625,21.4,1.875,10.4,8.325000000000001,85.325,0.35,173.5,5.65,993.55,0.8250000000000001,28.5601,77.1835,RK_Puram
2024-01-09 02:00:00,245.75,461.5,4.05,16.450000000000003,12.05,13.55,15.55,1.2,9.475,8.075,85.525,0.375,208.0,5.55,993.425,0.75,28.5601,77.1835,RK_Puram
2024-01-09 03:00:00,176.0,310.25,3.75,12.6,9.75,10.475,14.1,1.075,13.35,8.25,85.725,0.4,196.25,5.225,993.2,0.8,28.5601,77.1835,RK_Puram
2024-01-09 04:00:00,156.25,254.5,3.275,8.625,7.25,10.15,12.725,0.9,15.725,8.525,85.675,0.4,181.0,5.2,993.025,0.8,28.5601,77.1835,RK_Puram
2024-01-09 05:00:00,146.5,268.5,3.775,6.824999999999999,6.7,10.375,12.425,0.875,16.325,8.649999999999999,85.55,0.35,200.25,5.325,993.15,0.8,28.5601,77.1835,RK_Puram
2024-01-09 06:00:00,143.0,264.5,4.075,8.475,7.824999999999999,10.45,11.925,0.975,13.125,8.8,85.5,0.475,179.5,5.324999999999999,993.825,0.75,28.5601,77.1835,RK_Puram
2024-01-09 07:00:00,174.5,298.25,6.275,11.7,11.4,12.875,11.675,1.0,11.05,9.0,85.325,0.425,175.0,5.925,994.875,0.375,28.5601,77.1835,RK_Puram
2024-01-09 08:00:00,179.75,288.5,7.5,11.475,12.2,14.85,11.575,1.175,9.65,9.075,85.175,0.325,180.25,10.0,995.725,0.3,28.5601,77.1835,RK_Puram
2024-01-09 09:00:00,187.5,308.0,11.05,11.675,15.225,13.975,10.6,1.275,10.375,9.325,84.975,0.4,189.5,19.65,993.475,0.25,28.5601,77.1835,RK_Puram
2024-01-09 10:00:00,193.25,333.25,9.125,11.9,13.775,14.875,10.6,1.2,11.275,9.45,84.275,0.625,201.0,39.225,992.75,0.225,28.5601,77.1835,RK_Puram
2024-01-09 11:00:00,160.75,258.75,6.525,9.975,10.65,11.575,8.5,1.1,15.8,9.875,82.175,0.8,188.0,61.325,992.2,0.8,28.5601,77.1835,RK_Puram
2024-01-09 12:00:00,163.5,229.75,15.425,12.675,19.275,13.575,10.7,1.125,15.85,10.3,79.625,0.85,192.25,57.6,992.1,1.0,28.5601,77.1835,RK_Puram
2024-01-09 13:00:00,169.25,270.75,8.575,29.7,22.775,22.475,6.725,0.325,23.75,10.825,77.05,1.0,178.25,66.14999999999999,991.975,1.2,28.5601,77.1835,RK_Puram
2024-01-09 14:00:00,155.75,237.875,9.2125,38.125,27.775,33.1,9.5125,1.45,23.35,11.425,74.2125,0.8250000000000001,181.0,61.4875,898.9375,1.3775,28.5601,77.1835,RK_Puram
2024-01-09 15:00:00,148.75,221.375,6.725,35.1,24.1,35.3,7.175,1.1025,30.45,11.525,72.05,0.875,184.0,48.05,774.9875,1.3775,28.5601,77.1835,RK_Puram
2024-01-09 16:00:00,119.75,173.25,5.95,32.775,22.25,35.15,6.199999999999999,1.16,31.7,11.275,72.0,0.875,179.25,26.5,744.0,1.4175,28.5601,77.1835,RK_Puram
2024-01-09 17:00:00,117.25,157.5,4.675,35.7,22.775,36.325,6.7,1.235,27.700000000000003,10.925,73.5,0.75,181.75,8.25,744.0,1.33,28.5601,77.1835,RK_Puram
2024-01-09 18:00:00,124.5,177.5,5.15,36.675,23.675,36.5,9.3,2.13,24.575,10.25,74.75,0.6749999999999999,181.25,5.75,744.0,1.2325,28.5601,77.1835,RK_Puram
2024-01-09 19:00:00,133.0,188.0,4.4,34.1,21.725,26.125,7.225,2.245,19.95,9.775,75.5,0.725,178.5,5.0,744.0,1.26,28.5601,77.1835,RK_Puram
2024-01-09 20:00:00,128.25,163.5,6.25,35.575,23.975,28.075,8.275,1.22,15.075,9.4,76.75,0.85,175.0,5.0,744.0,1.18,28.5601,77.1835,RK_Puram
2024-01-09 21:00:00,128.0,168.5,5.175,27.375,18.775,28.4,8.15,1.085,18.7,8.9,76.0,0.85,163.5,5.0,744.0,1.0750000000000002,28.5601,77.1835,RK_Puram
2024-01-09 22:00:00,113.5,156.75,5.275,27.45,18.9,26.4,6.4,1.0575,16.925,8.475,76.0,0.7,175.5,5.0,744.0,1.1675,28.5601,77.1835,RK_Puram
2024-01-09 23:00:00,105.25,145.5,4.775,22.475,15.825,31.0,3.375,0.945,19.475,8.3,76.5,0.6,182.5,6.0,744.0,1.1475,28.5601,77.1835,RK_Puram
2024-01-10 00:00:00,113.0,161.0,3.125,25.15,15.925,37.1,14.8,0.75,18.25,8.125,77.25,0.775,180.25,6.0,744.0,1.1675,28.5601,77.1835,RK_Puram
2024-01-10 01:00:00,135.5,192.0,3.35,24.375,15.7,38.825,18.45,0.55,21.75,8.0,77.25,0.8,170.5,5.75,744.0,1.21,28.5601,77.1835,RK_Puram
2024-01-10 02:00:00,118.5,190.5,3.55,25.25,16.35,29.95,17.3,0.8,18.3,7.5,77.5,0.7,184.0,6.0,744.0,1.1749999999999998,28.5601,77.1835,RK_Puram
2024-01-10 03:00:00,131.75,192.25,3.5,20.625,13.8,21.175,17.55,0.74,17.425,7.3,78.5,0.7250000000000001,181.25,5.0,744.0,1.175,28.5601,77.1835,RK_Puram
2024-01-10 04:00:00,123.75,162.75,1.575,16.225,9.9,22.675,16.175,0.705,21.175,6.75,79.75,1.05,180.5,5.0,744.0,1.19,28.5601,77.1835,RK_Puram
2024-01-10 05:00:00,123.5,175.0,3.8,17.675,12.475,22.125,15.825,0.7075,17.875,6.775,81.0,0.7,178.75,5.0,744.0,1.335,28.5601,77.1835,RK_Puram
2024-01-10 06:00:00,108.5,165.0,3.075,18.95,12.6,23.4,16.175,0.71,21.7,6.475,81.75,0.725,175.5,5.25,744.0,1.315,28.5601,77.1835,RK_Puram
2024-01-10 07:00:00,116.0,186.25,5.6,25.675,18.2,29.05,13.25,0.8200000000000001,18.5,6.6,82.0,0.625,183.25,8.0,744.0,1.2575,28.5601,77.1835,RK_Puram
2024-01-10 08:00:00,127.0,207.5,8.525,31.45,23.675,38.35,19.125,0.965,15.65,6.675,82.0,0.625,177.5,21.5,744.0,1.31,28.5601,77.1835,RK_Puram
2024-01-10 09:00:00,137.25,226.25,13.575,34.975,29.6,37.05,18.7,1.0975,15.025,7.2,80.5,0.925,182.75,43.0,744.0,1.3250000000000002,28.5601,77.1835,RK_Puram
2024-01-10 10:00:00,159.75,265.0,13.475,35.3,29.725,38.125,18.85,1.0725,19.95,7.925,77.25,1.05,191.25,102.25,744.0,1.3525,28.5601,77.1835,RK_Puram
2024-01-10 11:00:00,188.0,280.5,10.05,28.55,23.375,28.425,18.45,1.265,29.975,9.875,71.0,1.3,194.75,193.25,744.0,1.4175,28.5601,77.1835,RK_Puram
2024-01-10 12:00:00,185.0,287.5,9.0,26.625,21.45,31.925,16.125,1.09,37.775,11.85,63.75,1.375,183.25,265.25,744.0,1.67,28.5601,77.1835,RK_Puram
2024-01-10 13:00:00,189.25,312.25,8.525,32.625,24.275,32.5,18.175,1.15,44.375,13.4,58.75,1.175,190.0,246.75,744.0,1.8025,28.5601,77.1835,RK_Puram
2024-01-10 14:00:00,204.75,356.75,8.299999999999999,34.75,25.2,31.875,18.65,1.1775,53.975,13.425,58.25,1.275,188.25,135.25,744.0,1.6575,28.5601,77.1835,RK_Puram
2024-01-10 15:00:00,221.75,407.25,7.649999999999999,40.5,27.75,35.425,17.4,1.3225,55.725,13.275,59.0,1.175,185.25,62.0,744.0,1.75,28.5601,77.1835,RK_Puram
2024-01-10 16:00:00,239.75,373.0,6.475,42.1,27.65,40.05,15.825,1.2325,47.575,12.0,62.0,0.975,186.0,31.0,744.0,1.8325,28.5601,77.1835,RK_Puram
2024-01-10 17:00:00,211.0,343.25,6.725,48.275,31.125,41.95,18.35,1.2725,25.275,10.325,69.0,0.7,183.75,10.75,744.0,1.7825,28.5601,77.1835,RK_Puram
2024-01-10 18:00:00,199.5,325.0,12.425,55.475,39.575,42.15,20.9,1.4975,12.725,9.1,74.5,0.575,180.75,5.75,744.0,1.6225,28.5601,77.1835,RK_Puram
2024-01-10 19:00:00,207.25,318.25,24.05,51.725,47.075,29.575,20.525,2.03,11.775,8.4,77.0,0.325,184.0,5.25,744.0,1.66,28.5601,77.1835,RK_Puram
2024-01-10 20:00:00,234.5,329.0,45.1,52.975,64.85,33.125,26.425,2.7025,10.525,7.625,79.0,0.3,174.25,5.0,744.0,1.72,28.5601,77.1835,RK_Puram
2024-01-10 21:00:00,261.75,395.0,37.4,55.525,59.925,33.55,27.75,2.47,10.0,7.45,80.5,0.325,182.75,5.0,744.0,1.8475,28.5601,77.1835,RK_Puram
2024-01-10 22:00:00,264.0,396.5,14.575,52.6,39.825,33.45,27.2,2.14,9.475,7.45,81.0,0.3,178.25,5.0,744.0,1.96,28.5601,77.1835,RK_Puram
2024-01-10 23:00:00,252.25,397.0,21.95,42.35,40.4,36.575,22.9,2.1825,9.2,6.675,82.0,0.3,174.75,5.75,744.25,1.8725,28.5601,77.1835,RK_Puram
2024-01-11 00:00:00,237.0,379.25,23.875,40.575,41.0,43.475,19.925,2.03,8.025,6.125,82.75,0.3,199.25,6.0,745.0,1.205,28.5601,77.1835,RK_Puram
2024-01-11 01:00:00,214.0,365.0,17.8,42.975,37.375,44.900000000000006,18.8,1.725,11.1,6.725,83.75,0.525,193.0,5.75,744.5,1.0825,28.5601,77.1835,RK_Puram
2024-01-11 02:00:00,202.5,359.25,3.1,33.95,20.6,34.3,14.85,1.38,13.15,7.05,84.0,0.9,178.75,5.75,744.0,1.475,28.5601,77.1835,RK_Puram
2024-01-11 03:00:00,184.0,298.25,3.3000000000000003,22.65,13.85,23.625,14.7,1.325,20.875,6.95,84.0,0.775,183.75,5.0,744.0,1.5625,28.5601,77.1835,RK_Puram
2024-01-11 04:00:00,178.25,255.75,3.075,22.075,14.25,24.3,13.25,1.3175,24.75,6.775,84.0,0.8,184.25,5.0,744.0,1.6525,28.5601,77.1835,RK_Puram
2024-01-11 05:00:00,180.0,279.25,1.825,22.425,13.425,26.625,13.15,1.2825,26.35,6.975,84.0,0.475,187.25,5.0,744.0,1.74,28.5601,77.1835,RK_Puram
2024-01-11 06:00:00,180.25,274.0,3.225,24.175,15.5,26.8,12.375,1.2875,28.6,6.525,83.25,0.45,192.25,5.25,744.0,1.76,28.5601,77.1835,RK_Puram
2024-01-11 07:00:00,176.75,261.5,7.15,33.825,23.8,34.55,11.4,1.4275,19.725,6.275,83.0,0.55,186.0,9.25,744.0,1.7275,28.5601,77.1835,RK_Puram
2024-01-11 08:00:00,191.5,281.75,9.325,39.025,28.35,41.25,13.625,1.5075,17.125,6.525,82.0,0.55,207.25,35.0,744.0,1.805,28.5601,77.1835,RK_Puram
2024-01-11 09:00:00,196.75,295.75,11.35,38.35,29.65,39.125,14.05,1.4225,21.25,7.425,79.25,0.725,187.5,100.75,744.0,1.8725,28.5601,77.1835,RK_Puram
2024-01-11 10:00:00,213.5,305.5,13.95,43.375,34.4,36.1,14.375,1.665,28.825000000000003,9.975,71.75,0.85,189.0,194.75,744.0,2.045,28.5601,77.1835,RK_Puram
2024-01-11 11:00:00,228.5,316.75,10.15,44.575,31.95,25.6,14.125,1.6775,49.25,13.025,59.75,1.075,167.25,274.75,744.0,2.1950000000000003,28.5601,77.1835,RK_Puram
2024-01-11 12:00:00,224.5,334.5,7.975,50.5,33.35,25.625,13.45,1.7125,74.6,15.675,50.5,1.125,197.0,283.25,744.0,2.165,28.5601,77.1835,RK_Puram
2024-01-11 13:00:00,227.0,338.25,4.05,45.275,27.4,26.375,14.325,1.715,100.775,16.55,47.25,1.075,201.0,254.0,744.0,2.02,28.5601,77.1835,RK_Puram
2024-01-11 14:00:00,226.5,427.25,3.875,42.175,25.625,26.65,14.025,1.58,112.85,17.225,44.5,0.7,196.5,139.0,744.0,2.02,28.5601,77.1835,RK_Puram
2024-01-11 15:00:00,212.0,526.25,4.075,41.875,25.6,31.375,10.225,1.4725,120.075,16.3,46.0,0.8250000000000001,183.75,51.75,744.0,2.0225,28.5601,77.1835,RK_Puram
2024-01-11 16:00:00,192.0,313.75,3.95,40.3,24.65,33.975,8.475,1.5075,90.575,14.8,49.5,0.7,188.5,28.75,744.0,2.2350000000000003,28.5601,77.1835,RK_Puram
2024-01-11 17:00:00,173.0,280.0,5.35,59.4,35.925,35.475,8.65,1.875,44.625,12.3,58.5,0.325,175.5,10.5,744.0,2.43,28.5601,77.1835,RK_Puram
2024-01-11 18:00:00,202.25,309.75,41.45,80.825,76.7,39.15,13.85,3.025,13.025,9.875,68.75,0.3,179.0,5.5,744.0,2.2825,28.5601,77.1835,RK_Puram
2024-01-11 19:00:00,257.75,381.75,70.0,78.85,98.85,29.4,21.375,3.8775,12.875,8.575,72.75,0.3,176.0,5.0,744.0,2.23,28.5601,77.1835,RK_Puram
2024-01-11 20:00:00,300.75,423.0,92.8,70.8,113.125,31.15,26.025,4.4775,11.275,7.85,76.0,0.3,183.75,5.0,744.0,2.2425,28.5601,77.1835,RK_Puram
2024-01-11 21:00:00,317.0,457.5,91.1,61.15,106.575,35.125,30.725,4.4,11.4,7.425,78.5,0.3,181.75,5.0,744.0,2.2,28.5601,77.1835,RK_Puram
2024-01-11 22:00:00,314.75,441.5,106.925,49.925,113.475,33.45,31.575,4.7075,9.325,6.775,80.0,0.3,183.25,5.0,744.0,1.9775,28.5601,77.1835,RK_Puram
2024-01-11 23:00:00,280.25,395.75,92.375,44.625,98.825,36.75,25.225,3.66,9.925,6.574999999999999,81.5,0.3,183.25,5.75,744.0,1.64,28.5601,77.1835,RK_Puram
2024-01-12 00:00:00,244.25,358.5,49.975,48.475,66.425,44.475,25.6,2.5975,8.125,6.5,82.0,0.3,172.75,5.5,744.0,1.375,28.5601,77.1835,RK_Puram
2024-01-12 01:00:00,222.0,337.75,46.925,40.05,59.45,43.75,25.15,2.29,7.699999999999999,5.9,83.0,0.3,179.5,5.75,745.0,0.7475,28.5601,77.1835,RK_Puram
2024-01-12 02:00:00,211.0,302.25,38.75,36.05,50.7,32.85,21.700000000000003,2.05,8.175,5.3,83.0,0.3,182.0,6.0,745.0,0.1175,28.5601,77.1835,RK_Puram
2024-01-12 03:00:00,192.0,274.25,36.725,33.825,47.825,22.1,19.075,1.835,10.0,5.074999999999999,84.0,0.3,179.5,5.0,745.25,-0.5325,28.5601,77.1835,RK_Puram
2024-01-12 04:00:00,178.25,238.5,23.2,33.3,36.575,23.2,16.525,1.495,9.225,4.975,84.0,0.3,187.25,5.0,746.0,-1.5775,28.5601,77.1835,RK_Puram
2024-01-12 05:00:00,165.75,243.75,17.925,36.5,33.975,24.950000000000003,14.325,1.555,9.375,4.775,85.0,0.5,182.75,5.0,747.5,-1.7525,28.5601,77.1835,RK_Puram
2024-01-12 06:00:00,136.5,192.75,5.8,30.275,20.825,24.5,13.575,1.465,9.9,4.725,85.75,0.55,181.75,5.25,781.5,-1.9225,28.5601,77.1835,RK_Puram
2024-01-12 07:00:00,113.5,144.75,13.025,33.35,28.35,29.725,11.725,1.6275,10.2,5.025,86.0,0.425,178.5,8.5,820.75,-2.395,28.5601,77.1835,RK_Puram
2024-01-12 08:00:00,113.75,160.75,17.525,39.825,35.425,40.475,16.25,1.7325,9.5,5.2,86.5,0.55,176.0,19.75,835.75,-1.6075000000000002,28.5601,77.1835,RK_Puram
2024-01-12 09:00:00,119.5,177.5,13.275,38.475,31.275,37.975,16.775,1.6375,12.825,5.85,87.0,0.475,185.5,42.25,846.5,-0.15,28.5601,77.1835,RK_Puram
2024-01-12 10:00:00,128.0,189.75,17.4,51.6,41.575,36.275,15.575,1.7625,16.55,7.8,86.0,0.75,167.0,148.0,748.5,0.4549999999999999,28.5601,77.1835,RK_Puram
2024-01-12 11:00:00,161.0,216.0,13.85,64.5,45.55,26.45,15.65,1.82,32.575,12.3,75.25,1.325,192.0,298.25,744.0,1.08,28.5601,77.1835,RK_Puram
2024-01-12 12:00:00,190.5,247.0,6.575,44.7,29.1,24.950000000000003,14.925,1.5775,68.475,15.4,54.5,1.5,190.0,317.75,744.0,0.8,28.5601,77.1835,RK_Puram
2024-01-12 13:00:00,169.25,233.5,5.425000000000001,40.0,25.675,26.075,15.225,1.5275,92.25,17.675,42.5,1.125,195.5,302.5,744.0,0.9825,28.5601,77.1835,RK_Puram
2024-01-12 14:00:00,162.0,237.25,4.525,37.575,23.7,27.9,13.9,1.405,111.55,18.425,38.0,1.125,189.75,151.25,744.0,1.0550000000000002,28.5601,77.1835,RK_Puram
2024-01-12 15:00:00,151.75,232.0,4.35,35.25,22.25,33.775,10.375,1.3025,122.725,17.125,38.0,1.275,177.5,43.0,744.0,1.1275,28.5601,77.1835,RK_Puram
2024-01-12 16:00:00,147.75,234.5,4.875,45.15,28.0,36.875,10.75,1.515,107.35,16.1,44.0,0.6,196.0,30.25,744.0,1.3125,28.5601,77.1835,RK_Puram
2024-01-12 17:00:00,165.25,260.5,4.05,58.325,34.3,35.775,8.55,1.705,53.85,13.55,52.0,0.325,177.5,10.5,744.0,1.3924999999999998,28.5601,77.1835,RK_Puram
2024-01-12 18:00:00,161.0,254.25,37.9,85.275,76.175,39.1,12.675,3.3125,12.175,10.675,64.5,0.3,177.5,5.25,744.0,1.415,28.5601,77.1835,RK_Puram
2024-01-12 19:00:00,258.5,351.75,160.475,71.275,168.375,32.2,23.9,6.08,14.325,8.975,71.75,0.3,177.0,5.0,744.25,1.235,28.5601,77.1835,RK_Puram
2024-01-12 20:00:00,353.75,482.25,191.0,66.875,190.85,35.15,37.1,7.2075,11.8,8.2,76.5,0.3,177.5,5.0,745.75,0.7725,28.5601,77.1835,RK_Puram
2024-01-12 21:00:00,341.5,499.5,104.875,70.5,122.775,33.5,35.175,5.6525,10.175,8.175,78.25,0.3,151.25,5.0,745.5,0.64,28.5601,77.1835,RK_Puram
2024-01-12 22:00:00,299.0,444.25,99.725,61.35,113.7,33.975,32.3,4.8525,9.9,7.475,79.75,0.3,172.0,5.0,746.25,0.435,28.5601,77.1835,RK_Puram
2024-01-12 23:00:00,312.75,441.0,123.85,50.9,127.8,37.725,28.075,4.835,10.0,7.2,81.0,0.35,166.25,6.0,746.75,0.24,28.5601,77.1835,RK_Puram
